"status"	"family"	"pval"	"qval"	"gene_id"	"gene_short_name"	"num_cells_expressed"	"use_for_ordering"
"ENSG00000100129"	"OK"	"negbinomial.size"	1.14293138061389e-58	9.11903950579516e-57	"ENSG00000100129"	"EIF3L"	9732	FALSE
"ENSG00000100316"	"OK"	"negbinomial.size"	0	0	"ENSG00000100316"	"RPL3"	12623	TRUE
"ENSG00000100354"	"OK"	"negbinomial.size"	3.36695135271087e-46	1.85750243904374e-44	"ENSG00000100354"	"TNRC6B"	3336	FALSE
"ENSG00000205581"	"OK"	"negbinomial.size"	3.95468743913011e-54	2.71627706756652e-52	"ENSG00000205581"	"HMGN1"	10942	TRUE
"ENSG00000198804"	"OK"	"negbinomial.size"	3.6014387452617e-63	3.23352706167712e-61	"ENSG00000198804"	"MT-CO1"	12539	TRUE
"ENSG00000228253"	"OK"	"negbinomial.size"	1.20462242505837e-52	7.84260580712171e-51	"ENSG00000228253"	"MT-ATP8"	4175	FALSE
"ENSG00000198899"	"OK"	"negbinomial.size"	9.74779936219074e-44	5.05303848446846e-42	"ENSG00000198899"	"MT-ATP6"	12260	TRUE
"ENSG00000198938"	"OK"	"negbinomial.size"	1.27265210585295e-60	1.04685161545521e-58	"ENSG00000198938"	"MT-CO3"	12462	TRUE
"ENSG00000198840"	"OK"	"negbinomial.size"	1.52473419941217e-53	1.02172066816219e-51	"ENSG00000198840"	"MT-ND3"	11734	TRUE
"ENSG00000212907"	"OK"	"negbinomial.size"	1.44445765811616e-228	6.2007858904818e-226	"ENSG00000212907"	"MT-ND4L"	6697	TRUE
"ENSG00000198886"	"OK"	"negbinomial.size"	7.00371934560042e-100	1.09329650739219e-97	"ENSG00000198886"	"MT-ND4"	12382	TRUE
